train_input_1,train_output_1
[389.1287823363177 315.2039212304983 825.7169419721888 -338.1744415903885 -878.5686004702984 -909.4125084118411 -173.71691348753404 366.244259137555 71.01709267544197 452.1895749729156 118.23076408441875 219.84759991913756 -160.51989070532807 606.0957523748718 383.7151619328231 -651.8479728202838 -23.598685157033742 685.6219168395514 -614.3216015363719 -595.6082749889677 -401.79825720461463 371.2347436794025 430.4846574608357 867.0596442487954 710.4436528766828 197.63817720134125 -871.4844130281882 -598.4012447789981 -510.5007980436807 -424.0807555013755 -212.25215968407633 -880.1999176192226 -46.66452211723504 -189.40071887493912 -769.5867972018493 353.6677608811176 687.4924848297455 -794.1099417552915 340.41907424573424 -93.7847944381291 591.1586830452106 732.4070546308362 -770.7140639520294 649.8579686042747 -30.422468116995788 -334.954469023715],-19.766272637580233
[-524.3003098104357 -83.49550183347776 40.42920626220439 -939.261731494256 32.33457110525501 685.9073768182152 -223.91113101264784 988.5198086777216 -974.1723352349627 -919.3328741781523 -249.11651314664903 -593.8233880429716 709.2283845608538 335.9630008218912 -975.9039588617793 -825.2218995226415 574.6305300013682 486.0959897151588 654.2687476752822 864.8694932849055 644.4251039604783 428.49690151752066 155.67528344374273 129.932832355674 -379.95436175291263 -794.894602576879 248.47322507270565 -262.44279363681653 -174.47707221642463 -549.3561181070872 383.7987450046155 822.0998347942109 -575.8184507677588 -236.04905551411548 222.33178743620783],-24.972893577198743
[-500.93631833305153 -550.2778756964277 -528.4730232562908 390.0193512198448 -689.9520354899227 456.1797370509098 337.1716748737383 162.50458793605935 -564.5943395246161 -185.61342488926687 -827.7685948369125 831.583279013515],-139.1797484943684
[-111.19023362670964 332.8208840253337 -730.5225189975915 302.059660817903 35.64706390540641 -316.08852998520035 281.0798341826444 23.652298118890485],-22.817692694915436
[-82.88880044456846 618.5799825640152 -948.5639207530141 -553.281826633885 -417.95861621021265 -204.43673146306924 -278.5675835267931 678.6707690619828 -396.48336642488437 -122.08313543608097 -912.6519275740679 -566.6524193643065 -63.26228690731341 4.5989877625319195 -577.5770098843434 539.0573729221835 74.03792053550569 346.67009560565884 -154.73338850091727 495.597710619847 5.496770133488212 -481.9643472206825],-136.29071596086024
[-10.710594890664538 -706.2317759756862 766.1569764868561 -130.57082175645678 -639.6949031064387 419.79171224484 -82.03510893082398 12.062498557044819 118.69408115379429 -31.940319360443482 173.03128183173317 -797.5166446060615 -752.2477774756957 558.5539688468346 -186.9034585132656 631.9417906193903 -777.1618911937533 -439.11325382195 -869.225233806724 310.4969706742254 -170.99962899168133 945.9247538458299 -116.6596961680184 -717.7749888417193 564.9639116900462 -215.78725305706587 466.08200516387046 489.81980184503345 -320.32108426706145 523.825451359608 -737.4376539929733 -909.8381018664179 38.02644816004499],-78.56965267102271
[439.6493686103586 -26.316449497708845 -357.9497117524418 422.94681821405356 -593.4308649122411 434.5770771536038 736.8593972087069 585.6021113478455 19.171551479068512 -491.8236748581926 -969.1949353914639 176.19700465897768 -245.91783084306655 94.26678391670157],16.04547466672867
[47.41314450322034 -388.7809487263834 45.65162404907619 -901.9996907173824 -170.9068264135782 -318.0077175136504 71.63507878599262 -501.29708417588614 453.75078151932894 54.20706603426174 365.0729214640478 -300.49554668686085 501.98248641520195 732.3379612312817 -415.99754093585966 -448.583837034672 665.8245277451406 -390.07743243420975 -514.6030264409026 -90.38378208533243 -574.4357955366108 -952.7476743816627],-137.74733233342906
[897.7986891752862],897.7986891752862
[543.1353226766807 -355.5534916267744 81.52150621574356 -888.9930065097138 847.987828137113 -540.2738150665584 -182.44372462416993 648.3917104646532 691.7142333112656 -536.2793473811889 495.3286747347172 637.457338053134 -339.3949960494416 -625.845474022736 185.62900947629782 80.05469217928317 660.6954308541797 181.27904434542074 239.05161739167033],95.97171329260925
[915.4848058187699 496.66255195330723 -552.4717400486365 835.2810060164347 955.4848650855695 -159.2833414809553 8.068903352733969 -44.70017920894941 -884.0739000618911 -482.35625506322697 421.5550375863352 602.581829694175 50.06473546912616 177.21016039052347 -432.3235806107266 581.5764936665323 311.2899582592204 -414.45357801181035 -82.97998743837525 -113.39561627759554 -372.18947109613714 -960.6071967658074 -129.23287145883137 -629.5166410752602 -834.3453010446908 -363.7111926225525 190.29781091364748 -985.510256416465 -649.154146808679 -252.55324510908486 -419.2727923673474 -571.3773595472609 448.5684893844143 -129.87109554809354 650.6041279423619 -177.533600537854 -713.4073450340463 -71.07535715018253 190.7028046109524 360.7747210110567 -737.8218261665941 -949.5970428665659],-117.0620623491062
[-811.2709886695673 592.5070507248176 -784.6770904482372 -694.0601569863716 626.0232200420846 -159.15051706653503 -925.5714509542589 907.4911084384748 -462.50075511251794 -253.10856999425766 -146.50707087442765 -369.44215773366 193.15082640151763 912.3796097220504 59.75343559356838 954.0809186998267 -757.258454920442 -259.7467494032097 437.29614778631594 -288.9319405144756 -79.77397921313047 -907.4809571196014],-100.76356916372893
[239.5704131421055 129.9836481525242 315.98800727329353 -638.0576780050237 -96.9656608094989 -297.4901855871475 -994.4908481025718 166.63219170174352 883.5009838396104 -472.9345709379296 -416.0850781106202 753.3071245288309 79.86860406292817 -892.5188753646338],-88.54942315831353
[391.7423818289478 75.32444246953855 21.658115783722565 241.76915888181338 689.9835728177095 -870.8790853541477],91.59976440459734
[351.46801034994223 218.3319840419581 353.5428158616928 -543.6533434033299 336.82889374213414 -183.2919651569331 165.122974296768 882.6034074767097 723.112380667548 438.9614288605567 859.6916313261986 -327.61775956127883 -318.5183304790378 -150.25910236989534 199.3302679987571 877.7060799966296 -699.3295669443322 -537.0119943257498 354.1197102585081 380.55386028294424 232.81137973395403 850.6449324075375 -15.88055270718462 742.7867465670131 121.37169404968608 -435.08246387278393 944.7925490673749 538.36051342154 322.4859742206186 865.9507624629941 917.2064542443602 -786.2160439352697 -598.3181617217042 -129.3972724623469 266.29368350318623 -272.1390308557841 421.1958258064669 -375.66797190659827 -5.09066171321831 -510.66842213444306 128.78062223178722 647.0397685480834 -211.62545198323187 441.106418832763 -182.8928720907843],162.21199561408457
[-958.5069144718324 729.0121396238503 -947.1294158165305 -465.13053752274925 193.96544023209503 176.08470134251047 999.9139246866091 -377.703192186313 -420.20117377722136 -530.8081567668737 -39.79201710944949 -482.55764367757536 -451.97069110195946 -943.9949722212355 -853.882008703007 -514.8641296497674 754.3347832409847 -106.90201831512752 -603.0816395631275 749.0955901067437 132.47399952495675 206.368883114317 -421.4415648722762 -257.24244945611235 -771.3189918880698 -473.21394717148644 -278.4642507720314 -582.9249653232964],-233.5671863747848
[195.8854603698312 369.1349115428625 63.89119452983573 -162.43958899527274 896.9714846468828 19.40939660787967 -347.8779787570181 591.7853396865378 318.9171089713318 140.17920416371044 -284.79658321887996 882.1067467533212 -101.92479390307562 -697.5300198919376 -992.2343827101356 -301.92374786713856 -296.10624961900794 -462.24786701075277],-9.377798038945892
[-572.373271286736 -204.28033634660994 -608.3425358746646 928.5260278632682 -274.20357268661746 -65.1087717271572 262.89593103071775 -30.02416155421338 159.4220136530398 -625.1645271092232 -302.85794589494367 -173.24489210587183 -580.4067824687456 -882.6081182302481 -683.7105203209417 -408.5792189431861 -814.9179271710507 -197.1695319024136 968.2282711923685 539.4365097747166 327.18012049942604 -524.16091836959 -42.22055731290504 444.4581919264317 20.56631627025388 -76.7941461085486 -154.32210336835533 742.8110936773955 -50.036299760329825 -710.9313441049483 963.3697389165025 343.85070365049023 -203.51600722804574 -941.6312752635358 191.7813383979485 -76.08566020932494 -505.8003111056404 -303.58887134159977 -734.8934009473869 -604.9126527161517 366.6238258427086],-124.21306289667605
[433.7644858069948 697.446762115092 -568.5862275299727 22.28575908374046 152.03361625765956],147.38887914670283
[210.56426118523177 429.79026571791474 -87.7785860710967 440.865135405837 530.9568990839446 609.6849130698463 -669.6187642678776 372.1032083751977 -854.092892286398 329.00685148554794 -212.09067427362174 726.1114733389859 -150.18267063952237 -983.2359605755956 166.74829116490855 -947.3196987737409 157.99764666970418 -307.84888127052295 -838.2580439307683],-56.663011925896086
[741.162891293945 -709.0540533626069 -918.8237588043751 -232.21981752297768 -665.0656404157471 -675.4096511292158 -99.05980036379947 -683.887277864184 -6.1310703169863245],-360.94313094288304
[-748.3337115867041 286.1198093073963 -518.183382369876 -941.183429327129 -707.6764861213082 386.52786792683696 -797.8322630286971 -982.5233607479411 -462.2008023577247 -287.3200792970663 -648.9259631945707 -175.0654268960128 536.3659784063068 -883.8780033187212 -993.231768151807 486.99111907744464 -438.0174415613027 491.61443525400455 -153.0501098229313],-344.72647462156857
[676.637546042329 48.68123229237426 817.5440083319188 2.8394849159742535 96.17506537949248 -217.3711871308459 126.81146809558982 873.1776868294862 -791.7034112917818 -189.02856919778935 55.10246676682709 -638.2469764606333 -991.3895048549384 -342.09853944740655 -57.327047801088156 -218.74717513689563 963.3927387683102 -874.0887433497335 -532.8209792559035 -247.38436292426138 -615.7960354003071 25.522876102414102 748.3595514756676 558.9076232535367 882.8918974323499 -868.4025895668667 -712.4711988335748 268.53342575533316 103.81744647338587 -59.4961207415721 -802.4930024173118 874.9131816874267 -661.6545396173242 663.7554029554353 618.0690639885136 -157.66455924612637 597.345754030235 817.5486712876416 -786.0548319391829 -347.227058710174 250.65121791884212 753.9712895776274],16.98053966754748
[961.8818047050759 -550.6470585148868 -355.29535221355184 152.93356180269302 732.549776668068 185.16488544921003 428.9732517226214 -462.36686910446576 483.2380535549137 652.9867174679948 -954.3697072555075 -317.34502975132716 -328.9517127263151 -670.6502288039562 -292.61008713543197 -386.3677070307856 -745.9078276262827 534.8455043425813 543.3919536371366 720.5310548036107 -429.636421615662 -496.41942809883545 571.6916342972809],-0.9730100619922565
[213.70085221302202 -33.74330104718479 -913.2090800182195 940.6607781119696 -441.16915048040335 -122.79344677037352 930.6030436650053 816.1553443498512 -246.73721221929304 -5.117197500797488 917.3586148147137 -837.8928717232159 864.4937034390844 -83.07814597053118 -409.8307664603409 -264.4520119288534 -894.3735992521322 -582.8524531334442 -612.7707483791023 13.240941642816551 816.0590734101092 358.31575308456536 481.12599191832146 328.4399171298469 301.39914559085264 -562.3296026540345 60.41263417299592 637.6105361171799 -480.5208401523373 793.6920217026811 -310.2648451245975 633.9698953337859 -961.1955290517236 -355.0014569400921 -644.4916027674717 848.5313287653955 697.7173910533911 337.4360256959469 -662.6619117659045 -634.331824690872 957.0141638623895 442.9746438448037 141.0908374127248],57.515931146523904
[831.9834033504776 779.0003997699023 983.469357903529 749.5925206697709 661.9606144585682 806.8399347364925],802.1410384814568
[772.6216816039505 504.81630583076276 180.02548732320452 -474.186434995028 993.6307337581725 -57.94185201598805 -990.3885424683301 374.00690513575887 -108.79603776661747 222.90557684441342 -791.3475614217551 -113.2510169689998 952.8732956261006 625.2749700812196 -586.9935253029025 -629.0511893814381 -195.51113522097705 869.0206561571288 -433.9686570172971 632.5929858567567 -655.8924655611972 304.5364020380275 916.724908179476 394.6268285021288 -229.95114907981895 56.26915831958718 858.839447213069 -87.30206436263609 912.8466125333575 -951.0595321939628 -814.2604852104464 -454.34051878377477],62.41780585162326
[268.52766451386856 -621.1106615107728 279.24767125857466 725.9210389533639 754.9527636610724 -274.8379329892439 603.3479560525877 648.1622564477846 507.5517943245177 773.1016807307635 746.04463333113 -426.81052493560287 146.13423501659918 168.37764339555997 -289.6707353488972 512.4312349564464 903.9606474449713 243.73177276484535 730.4304374856697 -998.8447683743237 -833.2658883836575 305.7191740272888 311.7861458217317 500.45612703619236 -354.7780522400461 -452.5950067925579 -557.3582225980549 -819.7655264279153 888.8452247551375 638.5913748419416 423.8671583292321 -743.1885850813886 904.2119918669002 992.4149349805716 -773.5221448799746 -337.6596562141083 11.712736265996568 -533.0788999645848 61.736254080610706 -760.8088059428139 754.9358720594942 832.4862346359059 -63.401413574060825 880.9995179421437 671.8023525931362 720.7252829371173 367.6643594087202 -916.9116457531521 -957.0407963918561 -32.212166726529176],130.6603347558067
[-10.694783650563977 -885.9503812773302 639.5752470897219 -331.53462380163273 -206.5317404006131 -365.727839997195 -29.725612256521913 -925.7929671040376 12.729439758178728 -912.8418109597811 -404.5417461921535 -22.517193673304178 -906.5718246530787 -460.4185687147917 -202.6819940459908 558.544719782738 -851.4340787057322 -556.2649309470216 433.89782438913426 64.27390858966464 -255.0726186498515 689.2737146786499 271.79500198355777 828.2420523737153 740.8469831992659 -373.4128948613562 -613.6183970731377 -762.9673892294968],-172.8258037267487
[229.98404101582287 611.4670013298785 843.5764630676304 -209.04355829473582 -315.3904809280623 -490.53728913086525 930.5500196359967 -892.1686797369308 163.15686922812733 -48.84857945070007 -554.1807250352504 -31.590728031437152 27.96583271133636 273.9976108454614 632.3729370060939 -846.7932391873541 -808.9711379343847 385.9387964388977 -616.226826657829 -95.28497475013273 504.7464654694402 -996.2747101826121 -705.4848358101235 -989.406670481932 346.6011300109549],-105.99381075410838
[-838.3089959873962 367.79651328311525 930.865853662654 53.963539863117376 450.65779039479094 261.85932546262984 223.70212197424735 -993.0146276503533 339.0473951901638 -2.3193198418027805 790.5975488937863 -986.7871422174223 789.3469830539639 -571.5421812675445 -78.91743961732573 -404.68028944163905 705.0301961242931 428.74663136316076 587.263614135424 321.6937805060452 766.8977466596386 118.13033717430449 -104.2647436462953 -473.1204885585878 786.952896397562],138.78388183642116
[0.2586136859628141 -224.2719732588323 -674.8164224585529 -506.2447202968121 -399.48270231174706 786.0309406508213 164.39241698508795 -722.379046653767 855.262654096995 255.21074534143372 274.1548757979929 34.55438115559309 845.46989821594 -103.80379088423638 260.8631729715162 367.9398595722357 -57.16043736518168],67.99873324967348
